k_folds,norm,eta,train loss,test loss,train loss,test loss,train loss,test loss,train loss,test loss
8,z_score,0.87,8,4,5,3,7,4,9,3
8,z_score,0.88,9,4,5,3,9,3,8,4
8,z_score,0.89,7,4,8,3,8,4,10,4
8,z_score,0.9,9,4,5,3,9,4,12,4
8,z_score,0.91,9,4,11,4,10,4,10,3
8,z_score,0.92,7,4,9,4,10,3,9,3
8,z_score,0.93,8,4,9,4,8,3,10,4
8,z_score,0.94,5,4,8,4,9,3,10,4
8,z_score,0.95,10,3,7,4,10,4,11,4
8,z_score,0.96,6,4,11,4,6,4,10,4
8,z_score,0.97,9,4,8,4,9,4,9,3
8,z_score,0.98,7,4,8,4,10,3,8,4
8,z_score,0.99,10,4,8,3,10,4,7,4
8,z_score,1,11,3,13,3,10,4,6,3
8,none,0.01,62,14,79,23,73,18,92,24
8,none,0.02,79,22,82,23,160,38,82,24
8,none,0.03,59,18,35,12,48,11,79,22
8,none,0.04,81,22,81,22,79,17,81,22
8,none,0.05,44,8,48,7,77,22,85,27
8,none,0.06,93,28,76,21,85,23,88,23
8,none,0.07,44,11,44,10,78,21,82,16
8,none,0.08,76,15,135,35,116,30,81,22
8,none,0.09,47,11,41,6,81,22,79,22
8,none,0.1,81,23,81,22,81,22,99,26
8,none,0.11,79,22,79,22,68,23,79,21
8,none,0.12,79,22,158,39,130,32,110,33
8,none,0.13,69,18,80,22,72,21,99,26
8,none,0.14,78,16,144,34,92,24,85,23
8,none,0.15,85,26,76,15,79,22,38,6
8,none,0.16,81,23,80,23,79,22,81,22
8,none,0.17,81,23,71,20,81,22,66,16
8,none,0.18,67,18,81,22,73,19,97,24
8,none,0.19,98,26,66,15,39,6,75,15
8,none,0.2,79,21,39,10,81,23,78,21
8,none,0.21,64,13,80,17,79,22,41,12
8,none,0.22,67,15,81,23,79,22,41,5
8,none,0.23,81,22,93,24,47,8,53,11
8,none,0.24,81,23,87,18,75,19,79,22
8,none,0.25,81,22,77,19,79,22,53,7
8,none,0.26,34,8,50,11,77,17,79,22
8,none,0.27,81,23,83,17,45,10,46,10
8,none,0.28,85,26,79,22,72,20,65,22
8,none,0.29,79,21,79,22,64,14,92,24
8,none,0.3,116,31,78,24,49,11,99,26
8,none,0.31,79,22,44,10,107,28,113,30
8,none,0.32,79,22,70,15,81,22,49,12
8,none,0.33,52,14,133,32,59,13,71,21
8,none,0.34,116,29,79,22,53,11,60,21
8,none,0.35,88,23,137,36,72,20,90,24
8,none,0.36,79,22,67,18,90,22,76,22
8,none,0.37,79,23,65,14,84,23,69,20
8,none,0.38,79,21,56,15,73,22,79,22
8,none,0.39,82,22,82,23,81,22,161,39
8,none,0.4,45,12,62,17,81,22,54,13
8,none,0.41,81,23,56,10,81,23,75,18
8,none,0.42,79,22,78,22,43,7,78,21
8,none,0.43,86,20,157,38,67,17,79,21
8,none,0.44,79,22,81,23,65,13,97,26
8,none,0.45,59,13,79,22,106,26,63,18
8,none,0.46,79,22,60,18,88,20,50,12
8,none,0.47,79,22,41,7,86,23,61,11
8,none,0.48,79,22,79,22,48,10,79,22
8,none,0.49,160,39,81,23,41,11,63,23
8,none,0.5,56,10,47,11,87,22,54,11
8,none,0.51,45,8,81,23,79,22,81,22
8,none,0.52,78,22,64,14,81,22,119,31
8,none,0.53,43,7,98,26,69,22,40,14
8,none,0.54,90,24,65,15,78,21,79,22
8,none,0.55,81,22,82,22,92,24,81,22
8,none,0.56,97,26,81,19,70,22,81,22
8,none,0.57,77,18,102,26,63,14,81,23
8,none,0.58,51,12,37,11,100,25,85,26
8,none,0.59,81,22,56,9,82,23,81,22
8,none,0.6,36,11,59,14,71,23,55,10
8,none,0.61,67,20,75,14,65,20,40,11
8,none,0.62,51,10,45,11,81,22,114,29
8,none,0.63,43,9,81,23,63,14,44,8
8,none,0.64,100,26,88,22,131,32,78,21
8,none,0.65,53,12,96,26,110,31,80,18
8,none,0.66,71,15,53,11,104,26,85,23
8,none,0.67,85,20,73,22,81,23,159,38
8,none,0.68,128,31,102,28,79,22,85,23
8,none,0.69,52,10,69,15,84,23,42,9
8,none,0.7,63,18,81,22,80,21,131,32
8,none,0.71,41,9,73,13,66,14,40,10
8,none,0.72,68,19,79,22,159,39,79,22
8,none,0.73,52,11,45,10,43,8,81,22
8,none,0.74,79,22,69,15,67,21,38,9
8,none,0.75,106,27,75,16,81,22,41,9
8,none,0.76,83,21,42,12,79,22,74,20
8,none,0.77,49,11,112,34,81,23,63,20
8,none,0.78,107,28,81,22,86,22,81,22
8,none,0.79,86,23,81,22,81,22,75,21
8,none,0.8,52,12,69,14,78,21,57,13
8,none,0.81,88,23,47,11,112,29,81,22
8,none,0.82,81,24,39,7,62,14,38,10
8,none,0.83,79,22,77,21,89,23,81,22
8,none,0.84,87,22,86,25,43,9,90,24
8,none,0.85,89,24,86,20,72,21,81,22
8,none,0.86,133,33,74,21,81,23,51,17
8,none,0.87,73,15,77,18,61,18,57,12
8,none,0.88,79,22,73,22,52,10,76,19
8,none,0.89,79,22,77,20,85,23,78,22
8,none,0.9,85,23,110,24,71,20,95,24
8,none,0.91,76,21,42,8,64,15,79,22
8,none,0.92,45,6,40,9,81,22,59,14
8,none,0.93,66,16,118,30,161,39,81,22
8,none,0.94,75,27,152,38,77,21,43,10
8,none,0.95,73,21,94,24,55,9,82,17
8,none,0.96,61,14,42,10,77,22,59,12
8,none,0.97,81,23,114,30,82,23,77,22
8,none,0.98,79,22,85,23,103,28,81,22
8,none,0.99,44,11,79,22,61,18,139,35
8,none,1,43,5,81,22,43,12,43,7
9,min_max,0.01,9,2,8,4,8,4,9,4
9,min_max,0.02,7,4,8,4,8,4,9,2
9,min_max,0.03,9,4,8,4,9,4,8,4
9,min_max,0.04,9,4,9,4,9,2,11,4
9,min_max,0.05,9,4,7,4,9,4,11,5
9,min_max,0.06,9,4,9,4,9,4,8,4
9,min_max,0.07,8,4,8,4,5,4,11,4
9,min_max,0.08,8,4,7,4,9,4,8,4
9,min_max,0.09,10,3,9,4,9,4,8,4
9,min_max,0.1,8,4,8,4,8,4,9,4
9,min_max,0.11,9,4,9,2,8,4,10,4
9,min_max,0.12,10,4,9,4,5,4,8,4
9,min_max,0.13,9,4,8,4,8,4,9,4
9,min_max,0.14,7,4,9,4,8,4,14,2
9,min_max,0.15,8,4,8,4,9,3,9,4
9,min_max,0.16,7,4,10,2,7,4,10,2
9,min_max,0.17,8,4,7,4,12,2,7,4
9,min_max,0.18,9,4,11,4,9,4,10,2
9,min_max,0.19,11,2,10,4,7,4,8,4
9,min_max,0.2,7,4,9,4,8,4,8,4
9,min_max,0.21,10,2,9,4,6,4,8,4
9,min_max,0.22,6,4,10,2,9,4,11,5
9,min_max,0.23,11,5,8,4,9,4,7,4
9,min_max,0.24,9,4,9,4,8,4,11,4
9,min_max,0.25,9,4,6,4,13,5,11,4
9,min_max,0.26,15,2,10,3,9,3,9,4
9,min_max,0.27,7,4,8,4,11,5,11,4
9,min_max,0.28,9,4,9,4,6,4,9,4
9,min_max,0.29,9,4,8,4,8,4,9,4
9,min_max,0.3,8,4,9,4,10,2,9,4
9,min_max,0.31,9,4,10,4,9,2,7,4
9,min_max,0.32,9,2,11,4,6,4,7,4
9,min_max,0.33,5,4,9,3,9,4,9,4
9,min_max,0.34,8,4,9,3,6,4,9,4
9,min_max,0.35,9,4,8,4,9,4,8,4
9,min_max,0.36,9,3,8,4,11,4,7,4
9,min_max,0.37,9,4,8,4,9,3,9,4
9,min_max,0.38,7,4,9,4,7,4,8,3
9,min_max,0.39,10,4,11,5,7,4,8,4
9,min_max,0.4,10,4,11,4,10,2,8,4
9,min_max,0.41,9,4,8,4,9,2,8,4
9,min_max,0.42,9,4,11,4,9,4,9,2
9,min_max,0.43,8,3,10,4,11,5,9,2
9,min_max,0.44,8,4,9,4,9,4,7,4
9,min_max,0.45,8,4,8,4,9,4,9,4
9,min_max,0.46,8,4,8,4,9,4,7,4
9,min_max,0.47,8,4,11,4,7,4,8,4
9,min_max,0.48,6,4,11,2,9,4,8,4
9,min_max,0.49,14,2,6,4,12,2,9,4
9,min_max,0.5,5,4,9,4,9,4,6,4
9,min_max,0.51,10,2,9,4,8,4,9,4
9,min_max,0.52,11,2,11,5,9,2,9,2
9,min_max,0.53,9,2,9,3,8,4,18,2
9,min_max,0.54,11,2,9,4,8,4,8,4
9,min_max,0.55,10,2,9,4,9,4,11,5
9,min_max,0.56,9,4,9,4,9,4,9,4
9,min_max,0.57,11,5,11,4,9,4,11,5
9,min_max,0.58,7,4,11,4,10,4,13,2
9,min_max,0.59,8,4,9,4,9,4,9,4
9,min_max,0.6,9,4,8,4,10,4,7,4
9,min_max,0.61,8,4,8,4,10,4,9,4
9,min_max,0.62,6,4,12,6,11,2,8,4
9,min_max,0.63,9,2,8,4,9,4,8,4
9,min_max,0.64,8,4,10,4,5,4,8,4
9,min_max,0.65,8,4,6,4,11,5,11,4
9,min_max,0.66,11,5,9,4,8,4,5,4
9,min_max,0.67,10,3,9,4,7,4,10,4
9,min_max,0.68,10,2,8,4,8,4,10,2
9,min_max,0.69,9,4,9,3,7,4,8,4
9,min_max,0.7,9,2,9,3,9,4,8,4
9,min_max,0.71,8,4,10,4,8,4,11,5
9,min_max,0.72,8,4,10,5,8,4,7,4
9,min_max,0.73,10,2,9,2,9,4,9,4
9,min_max,0.74,8,4,9,4,10,2,11,5
9,min_max,0.75,9,4,10,5,6,4,9,4
9,min_max,0.76,8,4,7,4,9,4,9,4
9,min_max,0.77,8,4,9,4,8,4,12,2
9,min_max,0.78,9,4,8,4,8,4,8,4
9,min_max,0.79,10,2,9,4,8,4,8,4
9,min_max,0.8,11,5,9,2,9,4,8,4
9,min_max,0.81,9,4,8,4,8,4,8,4
9,min_max,0.82,9,4,9,3,9,2,9,4
9,min_max,0.83,9,2,8,4,8,4,12,5
9,min_max,0.84,7,4,7,4,9,4,10,2
9,min_max,0.85,9,4,6,4,6,4,11,5
9,min_max,0.86,10,5,5,4,11,4,9,4
9,min_max,0.87,9,2,12,2,9,4,10,5
9,min_max,0.88,9,4,8,4,8,4,7,4
9,min_max,0.89,9,4,9,4,8,4,6,4
9,min_max,0.9,12,5,9,2,6,4,10,4
9,min_max,0.91,9,4,9,2,9,4,7,4
9,min_max,0.92,11,5,7,4,10,4,8,4
9,min_max,0.93,11,2,9,4,9,4,9,2
9,min_max,0.94,9,4,8,4,8,4,7,4
9,min_max,0.95,9,3,9,4,9,4,8,4
9,min_max,0.96,9,4,8,4,10,4,9,4
9,min_max,0.97,6,4,8,4,9,4,7,4
9,min_max,0.98,11,5,7,4,9,3,8,4
9,min_max,0.99,9,4,10,2,5,4,9,4
9,min_max,1,8,4,9,4,9,2,9,4
9,z_score,0.01,8,4,10,4,6,3,7,3
9,z_score,0.02,7,3,8,4,9,4,10,3
9,z_score,0.03,7,4,7,3,8,3,5,4
9,z_score,0.04,8,4,6,4,8,3,8,3
9,z_score,0.05,10,4,7,4,8,4,9,3
9,z_score,0.06,10,4,6,3,8,4,8,3
9,z_score,0.07,8,3,8,4,6,3,10,4
9,z_score,0.08,8,3,11,4,6,4,11,3
9,z_score,0.09,9,4,5,4,8,4,8,3
9,z_score,0.1,8,3,11,4,11,4,10,3
9,z_score,0.11,8,4,8,4,6,3,8,3
9,z_score,0.12,10,5,5,4,9,4,6,4
9,z_score,0.13,6,4,10,2,9,4,5,3
9,z_score,0.14,9,4,10,4,8,4,6,3
9,z_score,0.15,9,4,8,4,8,4,8,4
9,z_score,0.16,8,4,9,4,7,4,6,3
9,z_score,0.17,5,3,8,4,7,4,6,4
9,z_score,0.18,8,3,6,4,7,3,5,3
9,z_score,0.19,5,3,7,3,9,3,9,4
9,z_score,0.2,10,2,8,4,10,4,5,3
9,z_score,0.21,10,4,10,2,8,4,8,4
9,z_score,0.22,8,4,7,4,5,4,8,3
9,z_score,0.23,8,4,9,4,8,4,9,3
9,z_score,0.24,9,4,7,3,8,4,13,4
9,z_score,0.25,10,4,6,4,8,3,8,4
9,z_score,0.26,8,4,7,4,11,4,12,4
9,z_score,0.27,8,4,8,4,7,4,5,4
9,z_score,0.28,9,4,7,4,8,2,5,3
9,z_score,0.29,10,3,7,4,9,4,7,4
9,z_score,0.3,5,3,6,4,8,4,10,3
9,z_score,0.31,9,3,7,3,8,4,6,4
9,z_score,0.32,5,3,5,4,8,4,9,4
9,z_score,0.33,9,2,9,4,6,3,8,4
9,z_score,0.34,5,3,8,3,7,4,5,4
9,z_score,0.35,9,4,9,4,7,3,5,4
9,z_score,0.36,10,4,8,5,9,3,9,4
9,z_score,0.37,10,4,10,4,8,3,8,3
9,z_score,0.38,9,3,8,3,5,3,8,3
9,z_score,0.39,9,4,11,2,8,4,8,4
9,z_score,0.4,8,4,9,4,6,3,10,4
9,z_score,0.41,9,3,10,4,9,3,10,4
9,z_score,0.42,8,4,7,4,8,4,10,4
9,z_score,0.43,9,4,7,4,8,4,7,3
9,z_score,0.44,8,3,7,4,8,4,9,3
9,z_score,0.45,7,4,6,3,5,3,7,4
9,z_score,0.46,8,4,10,4,7,4,6,3
9,z_score,0.47,7,4,9,4,8,3,9,3
9,z_score,0.48,9,4,9,4,6,3,8,4
9,z_score,0.49,5,3,7,4,9,4,7,4
9,z_score,0.5,7,3,8,4,8,3,8,4
9,z_score,0.51,9,3,8,4,7,4,8,4
9,z_score,0.52,8,4,7,4,7,4,6,4
9,z_score,0.53,8,3,9,4,7,3,7,4
9,z_score,0.54,10,4,7,4,7,4,7,4
9,z_score,0.55,10,4,5,4,9,4,12,4
9,z_score,0.56,7,4,5,4,9,4,8,3
9,z_score,0.57,11,4,8,4,8,4,10,4
9,z_score,0.58,8,4,6,3,6,3,5,3
9,z_score,0.59,5,3,10,4,5,4,7,4
9,z_score,0.6,10,4,7,3,6,3,7,3
9,z_score,0.61,5,3,10,4,9,3,8,4
9,z_score,0.62,6,3,8,4,7,4,7,4
9,z_score,0.63,10,2,9,4,9,3,10,4
9,z_score,0.64,10,3,9,3,7,3,7,3
9,z_score,0.65,8,4,6,3,8,4,6,3
9,z_score,0.66,9,4,5,3,8,4,8,3
9,z_score,0.67,8,4,9,4,7,3,7,4
9,z_score,0.68,6,3,8,3,8,4,7,4
9,z_score,0.69,9,4,7,4,10,4,9,4
9,z_score,0.7,7,3,10,3,8,4,10,4
9,z_score,0.71,8,3,7,3,8,3,5,3
9,z_score,0.72,5,4,8,3,9,4,7,4
9,z_score,0.73,5,3,8,4,11,2,9,4
9,z_score,0.74,9,3,8,3,7,4,7,3
9,z_score,0.75,10,4,8,3,8,3,9,3
9,z_score,0.76,10,4,11,4,10,3,9,3
9,z_score,0.77,9,4,7,4,6,3,5,3
9,z_score,0.78,8,3,11,4,8,3,10,4
9,z_score,0.79,9,4,9,3,9,3,8,4
9,z_score,0.8,8,4,8,4,10,4,11,4
9,z_score,0.81,7,3,7,4,6,3,5,3
9,z_score,0.82,8,3,8,4,8,3,9,4
9,z_score,0.83,5,3,6,4,11,4,6,3
9,z_score,0.84,8,3,11,4,10,4,9,4
9,z_score,0.85,8,4,8,3,10,4,6,3
9,z_score,0.86,8,4,10,4,8,4,9,4
9,z_score,0.87,10,3,8,3,6,4,8,3
9,z_score,0.88,8,3,11,4,7,3,6,3
9,z_score,0.89,9,4,8,4,6,4,10,4
9,z_score,0.9,7,4,8,3,5,3,6,3
9,z_score,0.91,7,3,8,4,9,4,8,4
9,z_score,0.92,8,4,8,3,8,4,6,4
9,z_score,0.93,7,4,6,4,9,3,9,4
9,z_score,0.94,8,4,9,4,5,4,10,2
9,z_score,0.95,7,3,10,4,10,4,7,3
9,z_score,0.96,6,3,8,4,8,3,8,4
9,z_score,0.97,7,4,9,2,8,4,7,4
9,z_score,0.98,8,3,8,3,8,4,5,4
9,z_score,0.99,8,3,6,3,5,3,5,3
9,z_score,1,5,4,5,3,9,3,5,4
9,none,0.01,40,9,73,21,81,22,83,23
9,none,0.02,71,19,81,23,64,18,78,16
9,none,0.03,82,23,72,20,79,22,88,22
9,none,0.04,51,13,85,23,51,10,51,12
9,none,0.05,82,23,79,20,45,5,92,25
9,none,0.06,90,20,88,23,44,12,81,22
9,none,0.07,81,22,73,19,99,26,80,21
9,none,0.08,63,20,83,23,79,22,81,22
9,none,0.09,55,11,135,33,47,8,70,16
9,none,0.1,82,23,81,22,81,22,85,23
9,none,0.11,81,17,62,14,88,24,136,33
9,none,0.12,71,18,53,18,81,22,110,26
9,none,0.13,71,21,85,23,81,22,48,11
9,none,0.14,75,22,79,21,81,22,73,21
9,none,0.15,82,17,116,30,77,22,80,21
9,none,0.16,103,26,60,13,55,11,52,11
9,none,0.17,107,30,65,17,81,23,71,17
9,none,0.18,85,22,105,23,41,10,92,24
9,none,0.19,75,17,43,11,67,20,76,18
9,none,0.2,67,21,79,22,48,13,81,23
9,none,0.21,64,20,89,24,81,23,62,13
9,none,0.22,74,19,46,8,81,22,120,36
9,none,0.23,86,20,79,22,79,22,100,26
9,none,0.24,77,21,40,6,150,36,73,20
9,none,0.25,67,15,69,15,48,11,80,22
9,none,0.26,79,22,79,22,92,24,80,22
9,none,0.27,80,23,47,8,85,23,81,22
9,none,0.28,79,20,62,14,76,18,53,10
9,none,0.29,81,23,75,18,94,24,73,16
9,none,0.3,76,17,62,14,61,19,79,22
9,none,0.31,78,21,81,19,45,15,79,21
9,none,0.32,81,23,76,23,73,15,46,9
9,none,0.33,79,21,89,20,156,38,47,9
9,none,0.34,81,22,67,21,62,18,41,8
9,none,0.35,81,22,76,20,81,23,90,24
9,none,0.36,85,23,81,22,43,6,43,8
9,none,0.37,81,23,81,24,84,23,81,22
9,none,0.38,72,15,79,22,72,16,105,26
9,none,0.39,86,21,81,23,76,21,63,14
9,none,0.4,80,22,81,23,78,17,56,11
9,none,0.41,73,21,95,26,73,14,86,17
9,none,0.42,78,22,73,21,42,7,128,32
9,none,0.43,81,24,71,20,158,38,82,23
9,none,0.44,81,22,81,22,73,17,92,23
9,none,0.45,84,25,65,18,82,17,43,9
9,none,0.46,64,13,37,6,78,22,81,22
9,none,0.47,54,12,81,23,113,28,63,21
9,none,0.48,79,21,81,22,52,13,59,14
9,none,0.49,98,25,78,23,57,17,52,6
9,none,0.5,43,8,82,22,120,29,64,21
9,none,0.51,53,10,100,26,81,23,43,7
9,none,0.52,77,21,92,25,43,7,46,12
9,none,0.53,35,9,106,28,147,36,81,23
9,none,0.54,80,22,81,16,84,23,92,24
9,none,0.55,68,15,81,22,107,23,72,15
9,none,0.56,82,23,107,28,49,12,72,21
9,none,0.57,79,22,49,12,79,22,78,19
9,none,0.58,79,21,60,12,79,21,81,22
9,none,0.59,39,13,80,23,54,10,63,14
9,none,0.6,79,22,79,22,90,24,48,15
9,none,0.61,44,11,102,26,80,22,84,17
9,none,0.62,55,10,82,22,81,22,63,14
9,none,0.63,81,22,41,8,81,22,100,26
9,none,0.64,81,22,89,24,79,23,81,22
9,none,0.65,61,20,40,7,79,22,70,20
9,none,0.66,79,21,38,13,56,13,58,13
9,none,0.67,76,21,81,22,89,22,47,13
9,none,0.68,81,22,77,18,68,19,52,15
9,none,0.69,64,20,93,24,69,21,107,28
9,none,0.7,85,22,69,15,78,22,65,21
9,none,0.71,152,37,95,25,79,22,52,12
9,none,0.72,160,38,79,22,92,23,45,13
9,none,0.73,80,23,64,15,70,20,72,18
9,none,0.74,88,24,81,22,87,24,62,19
9,none,0.75,49,10,80,22,81,22,84,21
9,none,0.76,81,22,58,13,42,8,45,9
9,none,0.77,41,9,46,13,80,21,139,33
9,none,0.78,48,10,54,13,81,22,65,11
9,none,0.79,161,39,60,20,77,21,81,22
9,none,0.8,69,19,78,22,89,24,81,23
9,none,0.81,98,23,93,24,73,21,79,21
9,none,0.82,78,21,47,13,85,21,94,23
9,none,0.83,83,20,87,24,63,21,84,23
9,none,0.84,94,23,81,22,59,16,43,5
9,none,0.85,82,23,61,12,70,18,79,22
9,none,0.86,58,11,78,21,85,23,79,22
9,none,0.87,70,20,75,20,64,12,81,22
9,none,0.88,81,22,79,22,67,12,81,22
9,none,0.89,77,23,44,10,131,33,40,12
9,none,0.9,84,23,36,12,79,24,72,15
9,none,0.91,81,22,78,22,81,19,54,13
9,none,0.92,79,21,92,27,89,24,79,22
9,none,0.93,53,11,72,18,48,7,71,17
9,none,0.94,116,31,39,12,98,27,81,22
9,none,0.95,85,23,81,22,80,22,79,22
9,none,0.96,40,8,92,24,95,24,72,19
9,none,0.97,89,23,79,22,79,21,79,22
9,none,0.98,42,8,83,25,81,22,81,22
9,none,0.99,91,24,81,22,91,22,58,13
9,none,1,47,8,56,12,86,26,159,39
10,min_max,0.01,9,4,8,3,9,4,9,4
10,min_max,0.02,9,4,14,2,9,4,11,4
10,min_max,0.03,9,4,9,4,9,4,9,4
10,min_max,0.04,8,4,10,4,8,4,8,4
10,min_max,0.05,8,4,7,4,8,4,11,2
10,min_max,0.06,11,4,8,4,9,4,6,4
10,min_max,0.07,8,4,11,4,7,4,7,4
10,min_max,0.08,8,4,8,4,10,4,11,4
10,min_max,0.09,8,4,7,4,9,4,10,4
10,min_max,0.1,9,4,9,4,9,3,8,4
10,min_max,0.11,7,4,8,4,8,4,8,4
10,min_max,0.12,9,4,9,4,8,4,11,4
10,min_max,0.13,10,4,8,4,9,4,9,4
10,min_max,0.14,8,4,8,4,9,4,9,4
10,min_max,0.15,8,4,9,3,6,4,9,4
10,min_max,0.16,10,2,8,4,8,4,5,4
10,min_max,0.17,13,5,10,4,11,5,11,4
10,min_max,0.18,7,4,7,4,7,4,8,4
10,min_max,0.19,10,4,11,4,11,4,11,2
10,min_max,0.2,10,4,9,4,8,4,8,4
10,min_max,0.21,9,4,8,4,8,4,10,4
10,min_max,0.22,8,4,7,4,9,3,8,4
10,min_max,0.23,10,4,9,4,11,5,7,4
10,min_max,0.24,11,4,9,4,8,4,12,5
10,min_max,0.25,8,4,6,4,11,5,8,4
10,min_max,0.26,9,4,8,4,9,2,7,4
10,min_max,0.27,8,4,9,4,8,4,9,4
10,min_max,0.28,9,4,8,4,11,5,9,4
10,min_max,0.29,8,4,9,3,11,4,11,5
10,min_max,0.3,5,4,8,4,9,4,8,4
10,min_max,0.31,7,4,9,4,12,5,9,2
10,min_max,0.32,11,5,9,4,8,4,6,4
10,min_max,0.33,8,4,7,4,17,2,10,4
10,min_max,0.34,8,4,9,4,8,3,15,2
10,min_max,0.35,8,4,9,4,10,4,9,4
10,min_max,0.36,8,4,11,4,11,5,6,4
10,min_max,0.37,7,4,8,4,9,4,11,5
10,min_max,0.38,7,4,8,4,8,4,7,4
10,min_max,0.39,11,4,11,5,7,4,8,4
10,min_max,0.4,9,4,9,4,7,4,10,4
10,min_max,0.41,13,5,9,4,8,4,12,6
10,min_max,0.42,11,4,8,4,9,4,8,4
10,min_max,0.43,8,4,9,4,9,4,9,4
10,min_max,0.44,9,4,6,4,8,4,5,4
10,min_max,0.45,10,2,9,3,7,4,8,4
10,min_max,0.46,6,4,8,4,8,4,9,4
10,min_max,0.47,9,4,11,5,9,2,9,4
10,min_max,0.48,8,4,11,2,9,4,9,2
10,min_max,0.49,7,4,8,3,8,4,9,4
10,min_max,0.5,8,4,11,4,5,4,10,4
10,min_max,0.51,8,4,8,4,9,2,8,4
10,min_max,0.52,10,4,9,4,11,5,9,4
10,min_max,0.53,9,4,8,4,10,4,9,4
10,min_max,0.54,9,4,9,4,9,4,8,4
10,min_max,0.55,8,4,8,4,8,4,8,4
10,min_max,0.56,12,5,7,4,11,5,10,4
10,min_max,0.57,10,2,8,4,11,4,9,4
10,min_max,0.58,8,4,8,4,10,4,7,4
10,min_max,0.59,10,2,10,4,9,4,9,4
10,min_max,0.6,9,4,7,4,10,2,9,4
10,min_max,0.61,9,4,9,2,11,2,11,5
10,min_max,0.62,10,4,8,4,5,4,9,4
10,min_max,0.63,7,4,9,2,7,4,11,4
10,min_max,0.64,7,4,8,4,8,4,8,4
10,min_max,0.65,7,4,10,2,8,4,10,3
10,min_max,0.66,9,4,11,5,8,4,8,4
10,min_max,0.67,9,4,8,4,8,4,9,3
10,min_max,0.68,9,4,8,4,8,4,11,5
10,min_max,0.69,15,2,12,6,5,4,9,4
10,min_max,0.7,9,2,9,4,7,4,9,4
10,min_max,0.71,11,4,12,2,9,4,9,4
10,min_max,0.72,9,4,8,4,8,4,9,4
10,min_max,0.73,9,4,9,4,9,4,7,4
10,min_max,0.74,8,4,8,4,6,4,7,4
10,min_max,0.75,9,4,9,3,5,4,10,4
10,min_max,0.76,9,4,10,4,7,4,8,4
10,min_max,0.77,9,2,11,4,9,4,9,4
10,min_max,0.78,8,4,12,2,9,4,10,4
10,min_max,0.79,9,4,9,4,11,4,7,4
10,min_max,0.8,11,4,5,4,7,4,7,4
10,min_max,0.81,9,2,8,3,11,2,9,4
10,min_max,0.82,9,4,8,4,8,4,8,4
10,min_max,0.83,10,4,8,4,8,4,9,4
10,min_max,0.84,9,4,8,4,8,4,8,4
10,min_max,0.85,9,4,8,4,8,4,8,4
10,min_max,0.86,9,4,9,4,9,4,10,4
10,min_max,0.87,10,2,9,2,9,4,5,4
10,min_max,0.88,9,4,7,4,9,3,9,2
10,min_max,0.89,8,4,8,4,9,4,11,5
10,min_max,0.9,9,4,9,4,10,2,8,4
10,min_max,0.91,7,4,8,4,7,4,9,4
10,min_max,0.92,6,4,9,4,9,4,11,4
10,min_max,0.93,9,4,9,4,8,4,10,4
10,min_max,0.94,7,4,10,4,8,4,9,3
10,min_max,0.95,6,4,8,4,10,2,9,2
10,min_max,0.96,9,4,10,4,9,4,6,4
10,min_max,0.97,10,4,8,4,10,4,9,4
10,min_max,0.98,8,4,10,4,9,4,10,4
10,min_max,0.99,8,4,8,4,11,5,9,4
10,min_max,1,7,4,6,4,13,2,9,2
10,z_score,0.01,8,4,8,4,7,4,9,4
10,z_score,0.02,7,4,10,3,7,4,7,4
10,z_score,0.03,10,4,7,4,7,4,8,3
10,z_score,0.04,9,4,9,3,10,3,7,3
10,z_score,0.05,10,3,8,3,8,4,8,4
10,z_score,0.06,7,4,6,4,9,2,10,4
10,z_score,0.07,5,4,10,4,7,3,9,4
10,z_score,0.08,6,4,9,4,9,2,6,4
10,z_score,0.09,7,4,5,3,8,3,6,4
10,z_score,0.1,11,4,6,4,9,4,6,4
10,z_score,0.11,8,4,7,4,9,4,5,4
10,z_score,0.12,8,4,8,4,8,4,9,4
10,z_score,0.13,8,4,8,3,8,3,7,4
10,z_score,0.14,5,3,8,3,5,3,5,3
10,z_score,0.15,7,4,10,2,7,4,8,4
10,z_score,0.16,7,4,9,4,4,4,8,4
10,z_score,0.17,9,4,6,3,8,2,11,4
10,z_score,0.18,8,4,6,4,5,3,7,4
10,z_score,0.19,7,4,8,4,11,4,8,4
10,z_score,0.2,10,4,7,4,6,3,8,3
10,z_score,0.21,10,3,8,3,9,3,8,3
10,z_score,0.22,9,4,8,4,11,4,9,3
10,z_score,0.23,8,3,6,3,8,4,9,2
10,z_score,0.24,6,3,11,4,7,4,11,3
10,z_score,0.25,8,4,10,3,8,4,7,4
10,z_score,0.26,10,4,8,4,9,2,8,4
10,z_score,0.27,7,4,9,4,10,4,10,4
10,z_score,0.28,8,3,8,3,9,3,8,4
10,z_score,0.29,8,3,9,3,9,4,9,4
10,z_score,0.3,8,3,7,3,9,4,11,4
10,z_score,0.31,9,3,8,3,8,4,11,3
10,z_score,0.32,9,4,8,3,8,4,6,3
10,z_score,0.33,7,3,7,4,6,4,6,4
10,z_score,0.34,5,4,10,3,10,4,9,4
10,z_score,0.35,10,3,11,4,8,4,7,4
10,z_score,0.36,10,4,5,4,10,4,7,3
10,z_score,0.37,11,4,9,3,8,3,5,3
10,z_score,0.38,8,4,9,4,9,4,8,4
